Time,Internet traffic data (in bits) from a private ISP with centres in 11 European cities. The data corresponds to a transatlantic link and was collected from 06:57 hours on 7 June to 11:17 hours on 31 July 2005. Data collected at five minute intervals.
6/10/2005 6:55,6374538244
6/10/2005 7:00,6660348813
6/10/2005 7:05,6641431955
6/10/2005 7:10,6609828870
6/10/2005 7:15,6831263840
6/10/2005 7:20,6665095835
6/10/2005 7:25,6681093278
6/10/2005 7:30,7161219511
6/10/2005 7:35,7216367263
6/10/2005 7:40,7328379352
6/10/2005 7:45,7093618160
6/10/2005 7:50,7175735362
6/10/2005 7:55,7105066143
6/10/2005 8:00,7059944528
6/10/2005 8:05,7121711560
6/10/2005 8:10,7014770596
6/10/2005 8:15,7096204519
6/10/2005 8:20,7141382597
6/10/2005 8:25,7229080634
6/10/2005 8:30,7193177064
6/10/2005 8:35,7071474496
6/10/2005 8:40,7194088600
6/10/2005 8:45,7576589234
6/10/2005 8:50,7408989290
6/10/2005 8:55,7678661971
6/10/2005 9:00,7834630215
6/10/2005 9:05,7370959030
6/10/2005 9:10,7318150571
6/10/2005 9:15,7469752652
6/10/2005 9:20,7746162961
6/10/2005 9:25,7886355518
6/10/2005 9:30,7612015066
6/10/2005 9:35,7137259440
6/10/2005 9:40,7132773697
6/10/2005 9:45,7193821917
6/10/2005 9:50,7211510400
6/10/2005 9:55,7128663629
6/10/2005 10:00,7069738888
6/10/2005 10:05,7142010595
6/10/2005 10:10,7213281444
6/10/2005 10:15,6969797823
6/10/2005 10:20,7124601978
6/10/2005 10:25,7198746826
6/10/2005 10:30,7357096643
6/10/2005 10:35,7073351637
6/10/2005 10:40,7263396368
6/10/2005 10:45,7167188567
6/10/2005 10:50,7291114092
6/10/2005 10:55,7227193574
6/10/2005 11:00,7098263797
6/10/2005 11:05,7221614939
6/10/2005 11:10,7047556709
6/10/2005 11:15,7213862213
6/10/2005 11:20,7547227997
6/10/2005 11:25,7296445756
6/10/2005 11:30,7594964896
6/10/2005 11:35,7467313784
6/10/2005 11:40,7670699204
6/10/2005 11:45,7354736725
6/10/2005 11:50,7439621985
6/10/2005 11:55,7108461553
6/10/2005 12:00,7222478079
6/10/2005 12:05,7277725884
6/10/2005 12:10,7366863545
6/10/2005 12:15,7190125656
6/10/2005 12:20,6981558018
6/10/2005 12:25,6694360441
6/10/2005 12:30,6536850166
6/10/2005 12:35,6619199661
6/10/2005 12:40,6635423463
6/10/2005 12:45,6647709844
6/10/2005 12:50,6762896734
6/10/2005 12:55,6854824139
6/10/2005 13:00,6947642975
6/10/2005 13:05,6663008221
6/10/2005 13:10,6537286261
6/10/2005 13:15,6483047475
6/10/2005 13:20,6472840100
6/10/2005 13:25,6252129676
6/10/2005 13:30,6401995790
6/10/2005 13:35,6145226547
6/10/2005 13:40,6441422541
6/10/2005 13:45,6319224765
6/10/2005 13:50,6178095948
6/10/2005 13:55,6171665169
6/10/2005 14:00,5899426084
6/10/2005 14:05,5969233951
6/10/2005 14:10,6028161493
6/10/2005 14:15,5978860867
6/10/2005 14:20,5880721056
6/10/2005 14:25,5807552030
6/10/2005 14:30,5634716674
6/10/2005 14:35,5634718365
6/10/2005 14:40,5790674768
6/10/2005 14:45,5651439379
6/10/2005 14:50,5860300455
6/10/2005 14:55,5672387515
6/10/2005 15:00,5507819886
6/10/2005 15:05,4928463181
6/10/2005 15:10,4711000366
6/10/2005 15:15,4704314374
6/10/2005 15:20,4707452791
6/10/2005 15:25,4690317670
6/10/2005 15:30,4510003029
6/10/2005 15:35,4330533200
6/10/2005 15:40,4323609025
6/10/2005 15:45,4188534101
6/10/2005 15:50,4134972671
6/10/2005 15:55,3965464695
6/10/2005 16:00,3931246431
6/10/2005 16:05,3844942762
6/10/2005 16:10,3763689345
6/10/2005 16:15,3771091228
6/10/2005 16:20,3746738288
6/10/2005 16:25,3640403561
6/10/2005 16:30,3626127872
6/10/2005 16:35,3638065266
6/10/2005 16:40,3653481482
6/10/2005 16:45,3505512950
6/10/2005 16:50,3741067650
6/10/2005 16:55,3572374282
6/10/2005 17:00,3300971478
6/10/2005 17:05,3539670849
6/10/2005 17:10,3400815684
6/10/2005 17:15,3673650311
6/10/2005 17:20,3576852997
6/10/2005 17:25,3387781712
6/10/2005 17:30,3325639964
6/10/2005 17:35,3359460179
6/10/2005 17:40,3344590841
6/10/2005 17:45,3474105463
6/10/2005 17:50,3421926127
6/10/2005 17:55,3291682772
6/10/2005 18:00,3354312184
6/10/2005 18:05,3345738761
6/10/2005 18:10,3365812206
6/10/2005 18:15,3327324225
6/10/2005 18:20,3319307271
6/10/2005 18:25,3268726569
6/10/2005 18:30,3332951671
6/10/2005 18:35,3252132002
6/10/2005 18:40,3171723079
6/10/2005 18:45,3282244163
6/10/2005 18:50,3320870705
6/10/2005 18:55,3247937628
6/10/2005 19:00,3245364037
6/10/2005 19:05,3242853537
6/10/2005 19:10,3225219803
6/10/2005 19:15,3354881967
6/10/2005 19:20,3413894510
6/10/2005 19:25,3186865278
6/10/2005 19:30,3196308549
6/10/2005 19:35,3157141500
6/10/2005 19:40,3079199893
6/10/2005 19:45,3055976401
6/10/2005 19:50,3092584565
6/10/2005 19:55,2951609327
6/10/2005 20:00,2848251380
6/10/2005 20:05,2832804341
6/10/2005 20:10,2799543031
6/10/2005 20:15,2919491085
6/10/2005 20:20,2808135924
6/10/2005 20:25,2704321077
6/10/2005 20:30,2658321567
6/10/2005 20:35,2578615686
6/10/2005 20:40,2634697508
6/10/2005 20:45,2624393064
6/10/2005 20:50,2525988858
6/10/2005 20:55,2476171330
6/10/2005 21:00,2390595282
6/10/2005 21:05,2484739279
6/10/2005 21:10,2695710859
6/10/2005 21:15,2578166117
6/10/2005 21:20,2513984597
6/10/2005 21:25,2467493914
6/10/2005 21:30,2350435050
6/10/2005 21:35,2254647132
6/10/2005 21:40,2280422910
6/10/2005 21:45,2224214945
6/10/2005 21:50,2135212368
6/10/2005 21:55,2094488164
6/10/2005 22:00,2046721478
6/10/2005 22:05,2038732499
6/10/2005 22:10,2130593879
6/10/2005 22:15,2027701976
6/10/2005 22:20,2127822530
6/10/2005 22:25,2061831534
6/10/2005 22:30,2032816494
6/10/2005 22:35,2130300695
6/10/2005 22:40,2065471359
6/10/2005 22:45,2126953582
6/10/2005 22:50,1886208466
6/10/2005 22:55,1824283113
6/10/2005 23:00,1820255174
6/10/2005 23:05,1824783535
6/10/2005 23:10,1898292031
6/10/2005 23:15,1802364928
6/10/2005 23:20,1794999212
6/10/2005 23:25,1854294935
6/10/2005 23:30,1739534530
6/10/2005 23:35,1741125717
6/10/2005 23:40,1796585360
6/10/2005 23:45,1807606957
6/10/2005 23:50,1743551604
6/10/2005 23:55,1717615931
6/11/2005 0:00,1728108046
6/11/2005 0:05,1673956882
6/11/2005 0:10,1739182249
6/11/2005 0:15,1687596705
6/11/2005 0:20,1682901916
6/11/2005 0:25,1705822143
6/11/2005 0:30,1584831787
6/11/2005 0:35,1620943693
6/11/2005 0:40,1695847640
6/11/2005 0:45,1619751135
6/11/2005 0:50,1555772102
6/11/2005 0:55,1617194691
6/11/2005 1:00,1601171718
6/11/2005 1:05,1583110782
6/11/2005 1:10,1554302278
6/11/2005 1:15,1547928046
6/11/2005 1:20,1657198527
6/11/2005 1:25,1606737377
6/11/2005 1:30,1518254882
6/11/2005 1:35,1546009136
6/11/2005 1:40,1651378127
6/11/2005 1:45,1623350615
6/11/2005 1:50,1564361591
6/11/2005 1:55,1550249061
6/11/2005 2:00,1536105232
6/11/2005 2:05,1575126137
6/11/2005 2:10,1606181939
6/11/2005 2:15,1591101981
6/11/2005 2:20,1508835857
6/11/2005 2:25,1514521919
6/11/2005 2:30,1469684286
6/11/2005 2:35,1538782688
6/11/2005 2:40,1536170664
6/11/2005 2:45,1527454960
6/11/2005 2:50,1497633723
6/11/2005 2:55,1531434008
6/11/2005 3:00,1505913504
6/11/2005 3:05,1568519099
6/11/2005 3:10,1543472996
6/11/2005 3:15,1422745932
6/11/2005 3:20,1416850982
6/11/2005 3:25,1409378024
6/11/2005 3:30,1469954083
6/11/2005 3:35,1566262544
6/11/2005 3:40,1550208987
6/11/2005 3:45,1532289969
6/11/2005 3:50,1528267983
6/11/2005 3:55,1570157518
6/11/2005 4:00,1564134882
6/11/2005 4:05,1612227686
6/11/2005 4:10,1554142278
6/11/2005 4:15,1480573935
6/11/2005 4:20,1412044638
6/11/2005 4:25,1451812298
6/11/2005 4:30,1467683517
6/11/2005 4:35,1553302458
6/11/2005 4:40,1639122262
6/11/2005 4:45,1543763046
6/11/2005 4:50,1509857059
6/11/2005 4:55,1565006225
6/11/2005 5:00,1537915071
6/11/2005 5:05,1597023976
6/11/2005 5:10,1603329870
6/11/2005 5:15,1549071197
6/11/2005 5:20,1570501021
6/11/2005 5:25,1682924861
6/11/2005 5:30,1768028772
6/11/2005 5:35,1936178324
6/11/2005 5:40,1887510549
6/11/2005 5:45,1753398470
6/11/2005 5:50,1836187955
6/11/2005 5:55,1830607006
6/11/2005 6:00,1866109181
6/11/2005 6:05,1969485843
6/11/2005 6:10,1928683814
6/11/2005 6:15,2010088760
6/11/2005 6:20,1961804036
6/11/2005 6:25,1998154113
6/11/2005 6:30,2058272773
6/11/2005 6:35,2175472819
6/11/2005 6:40,2213345800
6/11/2005 6:45,2112077889
6/11/2005 6:50,2210662170
6/11/2005 6:55,2238229710
6/11/2005 7:00,2351370910
6/11/2005 7:05,2350441186
6/11/2005 7:10,2557167234
6/11/2005 7:15,2404329627
6/11/2005 7:20,2315715655
6/11/2005 7:25,2352764776
6/11/2005 7:30,2478409016
6/11/2005 7:35,2607569613
6/11/2005 7:40,2557926021
6/11/2005 7:45,2602236841
6/11/2005 7:50,2658227184
6/11/2005 7:55,2632978330
6/11/2005 8:00,2719841065
6/11/2005 8:05,2685041272
6/11/2005 8:10,2602069642
6/11/2005 8:15,2618216820
6/11/2005 8:20,2692925937
6/11/2005 8:25,2708837289
6/11/2005 8:30,2866395636
6/11/2005 8:35,2847840322
6/11/2005 8:40,2763566633
6/11/2005 8:45,2729829122
6/11/2005 8:50,2844258473
6/11/2005 8:55,2912302935
6/11/2005 9:00,3004467238
6/11/2005 9:05,2941663205
6/11/2005 9:10,2904789248
6/11/2005 9:15,2948640192
6/11/2005 9:20,2922149621
6/11/2005 9:25,3057140047
6/11/2005 9:30,3008804530
6/11/2005 9:35,2876297522
6/11/2005 9:40,2855118612
6/11/2005 9:45,2943987853
6/11/2005 9:50,3080925021
6/11/2005 9:55,2911461805
6/11/2005 10:00,2922685583
6/11/2005 10:05,2952525878
6/11/2005 10:10,2891387473
6/11/2005 10:15,2903013459
6/11/2005 10:20,2795414475
6/11/2005 10:25,2827020524
6/11/2005 10:30,2892141567
6/11/2005 10:35,2872112526
6/11/2005 10:40,2821310825
6/11/2005 10:45,2852846912
6/11/2005 10:50,2824455782
6/11/2005 10:55,2940608396
6/11/2005 11:00,2963729937
6/11/2005 11:05,2907922940
6/11/2005 11:10,2955947646
6/11/2005 11:15,3071977204
6/11/2005 11:20,2918422722
6/11/2005 11:25,3124951320
6/11/2005 11:30,3191415462
6/11/2005 11:35,3178411189
6/11/2005 11:40,3117385916
6/11/2005 11:45,3032068280
6/11/2005 11:50,3069050280
6/11/2005 11:55,3101184306
6/11/2005 12:00,2906221506
6/11/2005 12:05,2896639275
6/11/2005 12:10,2971901790
6/11/2005 12:15,2997309092
6/11/2005 12:20,2952628764
6/11/2005 12:25,3119441811
6/11/2005 12:30,3027697134
6/11/2005 12:35,3022244492
6/11/2005 12:40,3020467203
6/11/2005 12:45,2956254689
6/11/2005 12:50,2944037729
6/11/2005 12:55,2956037841
6/11/2005 13:00,2953442772
6/11/2005 13:05,3057102221
6/11/2005 13:10,3033314584
6/11/2005 13:15,3023380443
6/11/2005 13:20,3033643753
6/11/2005 13:25,3365954060
6/11/2005 13:30,3171062197
6/11/2005 13:35,3048951060
6/11/2005 13:40,3120730093
6/11/2005 13:45,3054338168
6/11/2005 13:50,3122459671
6/11/2005 13:55,3013264675
6/11/2005 14:00,3049335897
6/11/2005 14:05,3129005060
6/11/2005 14:10,3100689572
6/11/2005 14:15,3163510136
6/11/2005 14:20,3116176069
6/11/2005 14:25,3029716864
6/11/2005 14:30,3124211438
6/11/2005 14:35,3074845286
6/11/2005 14:40,3106798099
6/11/2005 14:45,3087209526
6/11/2005 14:50,3278647004
6/11/2005 14:55,3184179426
6/11/2005 15:00,3059318504
6/11/2005 15:05,2998838248
6/11/2005 15:10,3024641690
6/11/2005 15:15,3124169151
6/11/2005 15:20,3044941980
6/11/2005 15:25,3166525912
6/11/2005 15:30,3250866076
6/11/2005 15:35,3031151821
6/11/2005 15:40,3029218579
6/11/2005 15:45,3073272636
6/11/2005 15:50,3059462021
6/11/2005 15:55,3083497691
6/11/2005 16:00,2998749328
6/11/2005 16:05,3025354405
6/11/2005 16:10,3058378425
6/11/2005 16:15,3094071949
6/11/2005 16:20,3097857556
6/11/2005 16:25,2982908477
6/11/2005 16:30,2950885683
6/11/2005 16:35,2893656578
6/11/2005 16:40,2792795274
6/11/2005 16:45,2863976642
6/11/2005 16:50,2989635939
6/11/2005 16:55,2908613331
6/11/2005 17:00,2942308970
6/11/2005 17:05,2884955533
6/11/2005 17:10,2945647746
6/11/2005 17:15,3050457406
6/11/2005 17:20,3038145384
6/11/2005 17:25,3120947391
6/11/2005 17:30,2912212603
6/11/2005 17:35,2790282042
6/11/2005 17:40,2834770898
6/11/2005 17:45,2882598806
6/11/2005 17:50,2917075678
6/11/2005 17:55,2886717457
6/11/2005 18:00,2887554672
6/11/2005 18:05,2819788886
6/11/2005 18:10,2927528042
6/11/2005 18:15,2921493154
6/11/2005 18:20,3011349932
6/11/2005 18:25,2969672700
6/11/2005 18:30,2937991214
6/11/2005 18:35,2908878671
6/11/2005 18:40,2967063025
6/11/2005 18:45,2894086866
6/11/2005 18:50,3003741720
6/11/2005 18:55,2915476468
6/11/2005 19:00,2831753810
6/11/2005 19:05,2806459995
6/11/2005 19:10,2832302428
6/11/2005 19:15,2881984372
6/11/2005 19:20,2861506068
6/11/2005 19:25,2804580565
6/11/2005 19:30,2669275484
6/11/2005 19:35,2784400995
6/11/2005 19:40,2641345120
6/11/2005 19:45,2662754163
6/11/2005 19:50,2677199523
6/11/2005 19:55,2631671743
6/11/2005 20:00,2507848994
6/11/2005 20:05,2546886476
6/11/2005 20:10,2560828024
6/11/2005 20:15,2576831902
6/11/2005 20:20,2458025035
6/11/2005 20:25,2471777707
6/11/2005 20:30,2319457574
6/11/2005 20:35,2282497729
6/11/2005 20:40,2301976946
6/11/2005 20:45,2385382080
6/11/2005 20:50,2351425031
6/11/2005 20:55,2228101169
6/11/2005 21:00,2166089042
6/11/2005 21:05,2120160483
6/11/2005 21:10,2095842110
6/11/2005 21:15,2176285137
6/11/2005 21:20,2190127676
6/11/2005 21:25,2116576498
6/11/2005 21:30,2061547970
6/11/2005 21:35,2013589959
6/11/2005 21:40,1963380264
6/11/2005 21:45,2046152726
6/11/2005 21:50,1925609221
6/11/2005 21:55,1968991104
6/11/2005 22:00,1977638195
6/11/2005 22:05,1883559674
6/11/2005 22:10,1845994422
6/11/2005 22:15,1950945088
6/11/2005 22:20,1912430664
6/11/2005 22:25,1775824616
6/11/2005 22:30,1697523801
6/11/2005 22:35,1703067080
6/11/2005 22:40,1698314588
6/11/2005 22:45,1713783876
6/11/2005 22:50,1686088172
6/11/2005 22:55,1633921816
6/11/2005 23:00,1696937344
6/11/2005 23:05,1682265023
6/11/2005 23:10,1674840234
6/11/2005 23:15,1674630282
6/11/2005 23:20,1663804824
6/11/2005 23:25,1635939493
6/11/2005 23:30,1577895762
6/11/2005 23:35,1512223147
6/11/2005 23:40,1539844676
6/11/2005 23:45,1653579218
6/11/2005 23:50,1593458543
6/11/2005 23:55,1697771862
6/12/2005 0:00,1796167807
6/12/2005 0:05,1774790283
6/12/2005 0:10,1623969608
6/12/2005 0:15,1615211784
6/12/2005 0:20,1614321473
6/12/2005 0:25,1513232973
6/12/2005 0:30,1492004380
6/12/2005 0:35,1483590072
6/12/2005 0:40,1504984269
6/12/2005 0:45,1463747914
6/12/2005 0:50,1446615804
6/12/2005 0:55,1436538618
6/12/2005 1:00,1351176664
6/12/2005 1:05,1360009439
6/12/2005 1:10,1376182368
6/12/2005 1:15,1457698499
6/12/2005 1:20,1408432990
6/12/2005 1:25,1353640741
6/12/2005 1:30,1317446852
6/12/2005 1:35,1310227914
6/12/2005 1:40,1334048352
6/12/2005 1:45,1325908854
6/12/2005 1:50,1352973306
6/12/2005 1:55,1347932366
6/12/2005 2:00,1357056665
6/12/2005 2:05,1292035370
6/12/2005 2:10,1364171401
6/12/2005 2:15,1382576653
6/12/2005 2:20,1378015672
6/12/2005 2:25,1325200185
6/12/2005 2:30,1359760383
6/12/2005 2:35,1388658308
6/12/2005 2:40,1372488756
6/12/2005 2:45,1300509258
6/12/2005 2:50,1254873676
6/12/2005 2:55,1247057914
6/12/2005 3:00,1243530460
6/12/2005 3:05,1269991076
6/12/2005 3:10,1411020113
6/12/2005 3:15,1437568666
6/12/2005 3:20,1352214407
6/12/2005 3:25,1337214127
6/12/2005 3:30,1286620339
6/12/2005 3:35,1299750406
6/12/2005 3:40,1367407418
6/12/2005 3:45,1399165728
6/12/2005 3:50,1378523185
6/12/2005 3:55,1371253087
6/12/2005 4:00,1372530892
6/12/2005 4:05,1407007437
6/12/2005 4:10,1469236805
6/12/2005 4:15,1460501351
6/12/2005 4:20,1431739067
6/12/2005 4:25,1414455548
6/12/2005 4:30,1383082539
6/12/2005 4:35,1442436218
6/12/2005 4:40,1474840750
6/12/2005 4:45,1486114118
6/12/2005 4:50,1519257844
6/12/2005 4:55,1573399146
6/12/2005 5:00,1553773394
6/12/2005 5:05,1557301712
6/12/2005 5:10,1644899295
6/12/2005 5:15,1633392012
6/12/2005 5:20,1601846297
6/12/2005 5:25,1580321498
6/12/2005 5:30,1634642675
6/12/2005 5:35,1667591291
6/12/2005 5:40,1779576193
6/12/2005 5:45,1842309701
6/12/2005 5:50,1825269876
6/12/2005 5:55,1863043494
6/12/2005 6:00,1887757150
6/12/2005 6:05,1888474701
6/12/2005 6:10,2030338148
6/12/2005 6:15,1988242622
6/12/2005 6:20,1938006825
6/12/2005 6:25,1943928813
6/12/2005 6:30,2081409146
6/12/2005 6:35,2141300738
6/12/2005 6:40,2184601033
6/12/2005 6:45,2266350037
6/12/2005 6:50,2289182593
6/12/2005 6:55,2377742047
6/12/2005 7:00,2322701052
6/12/2005 7:05,2420288092
6/12/2005 7:10,2399584551
6/12/2005 7:15,2449029364
6/12/2005 7:20,2414895824
6/12/2005 7:25,2490078750
6/12/2005 7:30,2536244045
6/12/2005 7:35,2562686812
6/12/2005 7:40,2572271292
6/12/2005 7:45,2598345736
6/12/2005 7:50,2642897602
6/12/2005 7:55,2680399045
6/12/2005 8:00,2781693557
6/12/2005 8:05,2771246825
6/12/2005 8:10,2819317787
6/12/2005 8:15,2801814913
6/12/2005 8:20,2809544468
6/12/2005 8:25,2795820655
6/12/2005 8:30,2849410809
6/12/2005 8:35,2874784562
6/12/2005 8:40,2946265777
6/12/2005 8:45,2895767573
6/12/2005 8:50,2900074454
6/12/2005 8:55,2940679968
6/12/2005 9:00,2915456319
6/12/2005 9:05,3023061168
6/12/2005 9:10,3034945475
6/12/2005 9:15,3084952308
6/12/2005 9:20,3071473962
6/12/2005 9:25,3026175466
6/12/2005 9:30,2991676347
6/12/2005 9:35,3031042889
6/12/2005 9:40,3073840399
6/12/2005 9:45,3077064627
6/12/2005 9:50,3140197978
6/12/2005 9:55,3146064869
6/12/2005 10:00,3244841171
6/12/2005 10:05,3417430037
6/12/2005 10:10,3226256128
6/12/2005 10:15,3122605412
6/12/2005 10:20,3145857951
6/12/2005 10:25,3121450423
6/12/2005 10:30,3147649657
6/12/2005 10:35,3244604898
6/12/2005 10:40,3229251860
6/12/2005 10:45,3144876238
6/12/2005 10:50,3140726031
6/12/2005 10:55,3269269327
6/12/2005 11:00,3259440421
6/12/2005 11:05,3336195164
6/12/2005 11:10,3237123468
6/12/2005 11:15,3161834026
6/12/2005 11:20,3154476266
6/12/2005 11:25,3153672453
6/12/2005 11:30,3167578293
6/12/2005 11:35,3288198138
6/12/2005 11:40,3381527637
6/12/2005 11:45,3313053523
6/12/2005 11:50,3273234863
6/12/2005 11:55,3231436943
6/12/2005 12:00,3387368488
6/12/2005 12:05,3464878582
6/12/2005 12:10,3287095459
6/12/2005 12:15,3218242336
6/12/2005 12:20,3235712886
6/12/2005 12:25,3396817541
6/12/2005 12:30,3437403692
6/12/2005 12:35,3475568331
6/12/2005 12:40,3528459812
6/12/2005 12:45,3425949101
6/12/2005 12:50,3388340752
6/12/2005 12:55,3292964286
6/12/2005 13:00,3296910945
6/12/2005 13:05,3336216729
6/12/2005 13:10,3323350172
6/12/2005 13:15,3365826584
6/12/2005 13:20,3430092470
6/12/2005 13:25,3351605553
6/12/2005 13:30,3313495115
6/12/2005 13:35,3381763285
6/12/2005 13:40,3334257220
6/12/2005 13:45,3354029439
6/12/2005 13:50,3315185390
6/12/2005 13:55,3316385251
6/12/2005 14:00,3417807712
6/12/2005 14:05,3433810908
6/12/2005 14:10,3588673653
6/12/2005 14:15,3369205407
6/12/2005 14:20,3450028736
6/12/2005 14:25,3442133648
6/12/2005 14:30,3535338958
6/12/2005 14:35,3441916109
6/12/2005 14:40,3522721564
6/12/2005 14:45,3474124224
6/12/2005 14:50,3521817316
6/12/2005 14:55,3532924242
6/12/2005 15:00,3708310198
6/12/2005 15:05,3698503594
6/12/2005 15:10,3642328404
6/12/2005 15:15,3598178072
6/12/2005 15:20,3517151867
6/12/2005 15:25,3458418586
6/12/2005 15:30,3555041332
6/12/2005 15:35,3448095139
6/12/2005 15:40,3390103915
6/12/2005 15:45,3451271298
6/12/2005 15:50,3440191223
6/12/2005 15:55,3378521645
6/12/2005 16:00,3605346957
6/12/2005 16:05,3530461853
6/12/2005 16:10,3529831968
6/12/2005 16:15,3388826707
6/12/2005 16:20,3445942189
6/12/2005 16:25,3452353530
6/12/2005 16:30,3477089009
6/12/2005 16:35,3432427795
6/12/2005 16:40,3351843730
6/12/2005 16:45,3331449044
6/12/2005 16:50,3401115370
6/12/2005 16:55,3426239781
6/12/2005 17:00,3420941877
6/12/2005 17:05,3351847926
6/12/2005 17:10,3377238716
6/12/2005 17:15,3469576064
6/12/2005 17:20,3502742416
6/12/2005 17:25,3588232025
6/12/2005 17:30,3492440405
6/12/2005 17:35,3632270537
6/12/2005 17:40,3580578617
6/12/2005 17:45,3536587043
6/12/2005 17:50,3596574416
6/12/2005 17:55,3602133835
6/12/2005 18:00,3649382902
6/12/2005 18:05,3574396290
6/12/2005 18:10,3613796978
6/12/2005 18:15,3638468000
6/12/2005 18:20,3541678535
6/12/2005 18:25,3614471371
6/12/2005 18:30,3540778093
6/12/2005 18:35,3488155407
6/12/2005 18:40,3409508776
6/12/2005 18:45,3306899643
6/12/2005 18:50,3312301964
6/12/2005 18:55,3339528062
6/12/2005 19:00,3190714463
6/12/2005 19:05,3044041832
6/12/2005 19:10,2963723997
6/12/2005 19:15,2867996762
6/12/2005 19:20,2819112127
6/12/2005 19:25,2868735032
6/12/2005 19:30,2787762590
6/12/2005 19:35,2620395288
6/12/2005 19:40,2630838326
6/12/2005 19:45,2549556133
6/12/2005 19:50,2505359196
6/12/2005 19:55,2490693925
6/12/2005 20:00,2560775476
6/12/2005 20:05,2420358412
6/12/2005 20:10,2443614981
6/12/2005 20:15,2313260429
6/12/2005 20:20,2291883704
6/12/2005 20:25,2298088099
6/12/2005 20:30,2130140706
6/12/2005 20:35,2167539065
6/12/2005 20:40,2161578568
6/12/2005 20:45,2097777058
6/12/2005 20:50,2170925665
6/12/2005 20:55,2165243634
6/12/2005 21:00,2084008269
6/12/2005 21:05,1981413458
6/12/2005 21:10,1963175907
6/12/2005 21:15,2025998679
6/12/2005 21:20,1975443676
6/12/2005 21:25,1995960460
6/12/2005 21:30,2049623282
6/12/2005 21:35,2003246315
6/12/2005 21:40,1997697654
6/12/2005 21:45,1919512458
6/12/2005 21:50,1786247612
6/12/2005 21:55,1831154657
6/12/2005 22:00,1780912520
6/12/2005 22:05,1703741304
6/12/2005 22:10,1745288728
6/12/2005 22:15,1702532926
6/12/2005 22:20,1743049577
6/12/2005 22:25,1739785904
6/12/2005 22:30,1709442324
6/12/2005 22:35,1673851261
6/12/2005 22:40,1639431461
6/12/2005 22:45,1588393351
6/12/2005 22:50,1578313658
6/12/2005 22:55,1525643533
6/12/2005 23:00,1451562683
6/12/2005 23:05,1412076877
6/12/2005 23:10,1397203270
6/12/2005 23:15,1459325592
6/12/2005 23:20,1498225764
6/12/2005 23:25,1451302578
6/12/2005 23:30,1408916880
6/12/2005 23:35,1379262001
6/12/2005 23:40,1398289971
6/12/2005 23:45,1349527631
6/12/2005 23:50,1432277385
6/12/2005 23:55,1430739055
6/13/2005 0:00,1363294828
6/13/2005 0:05,1411956772
6/13/2005 0:10,1385701568
6/13/2005 0:15,1372484580
6/13/2005 0:20,1438861029
6/13/2005 0:25,1376718090
6/13/2005 0:30,1380727990
6/13/2005 0:35,1351264550
6/13/2005 0:40,1339979819
6/13/2005 0:45,1370596860
6/13/2005 0:50,1533409636
6/13/2005 0:55,1392292320
6/13/2005 1:00,1402601861
6/13/2005 1:05,1375841737
6/13/2005 1:10,1330651514
6/13/2005 1:15,1323466568
6/13/2005 1:20,1452297993
6/13/2005 1:25,1389742341
6/13/2005 1:30,1348258804
6/13/2005 1:35,1325834396
6/13/2005 1:40,1599481530
6/13/2005 1:45,1518094221
6/13/2005 1:50,1546272861
6/13/2005 1:55,1438341619
6/13/2005 2:00,1373205174
6/13/2005 2:05,1407162301
6/13/2005 2:10,1469511931
6/13/2005 2:15,2183906568
6/13/2005 2:20,2074436513
6/13/2005 2:25,1715121342
6/13/2005 2:30,1585779805
6/13/2005 2:35,1618450518
6/13/2005 2:40,1474597820
6/13/2005 2:45,1569352379
6/13/2005 2:50,1627717641
6/13/2005 2:55,1750136971
6/13/2005 3:00,1672801733
6/13/2005 3:05,1742392608
6/13/2005 3:10,1760413379
6/13/2005 3:15,1883095512
6/13/2005 3:20,1976496045
6/13/2005 3:25,2198857565
6/13/2005 3:30,2243625283
6/13/2005 3:35,2290484157
6/13/2005 3:40,2503163813
6/13/2005 3:45,2617028981
6/13/2005 3:50,2700048723
6/13/2005 3:55,2735230472
6/13/2005 4:00,2960301915
6/13/2005 4:05,3055566775
6/13/2005 4:10,3369000267
6/13/2005 4:15,3447997141
6/13/2005 4:20,3565798288
6/13/2005 4:25,3743153213
6/13/2005 4:30,4003595644
6/13/2005 4:35,4270975790
6/13/2005 4:40,4672498060
6/13/2005 4:45,4802472952
6/13/2005 4:50,4862028169
6/13/2005 4:55,4939210591
6/13/2005 5:00,5099423026
6/13/2005 5:05,5061179822
6/13/2005 5:10,5456221596
6/13/2005 5:15,5995773376
6/13/2005 5:20,5913469446
6/13/2005 5:25,6570270733
6/13/2005 5:30,6668000720
6/13/2005 5:35,6741263370
6/13/2005 5:40,6621697249
